StateCode,DistrictCode,Area Name,Age,OutOfSchoolChildren
20,349,District-Giridih,5,57796
20,349,District-Giridih,6,42466
20,349,District-Giridih,7,14642
20,349,District-Giridih,8,10217
20,349,District-Giridih,9,5776
20,349,District-Giridih,10,8978
20,349,District-Giridih,11,4584
20,349,District-Giridih,12,7953
20,349,District-Giridih,13,6085
20,349,District-Giridih,14,8598
20,349,District-Giridih,15,14502
20,349,District-Giridih,16,15429
20,349,District-Giridih,17,14485
20,349,District-Giridih,18,34258
20,349,District-Giridih,19,21781
20,350,District-Deoghar,5,34233
20,350,District-Deoghar,6,26441
20,350,District-Deoghar,7,7916
20,350,District-Deoghar,8,5321
20,350,District-Deoghar,9,2866
20,350,District-Deoghar,10,4652
20,350,District-Deoghar,11,2705
20,350,District-Deoghar,12,4849
20,350,District-Deoghar,13,4054
20,350,District-Deoghar,14,5955
20,350,District-Deoghar,15,8865
20,350,District-Deoghar,16,10016
20,350,District-Deoghar,17,8737
20,350,District-Deoghar,18,20360
20,350,District-Deoghar,19,14003
20,351,District-Godda,5,33101
20,351,District-Godda,6,27304
20,351,District-Godda,7,10625
20,351,District-Godda,8,10151
20,351,District-Godda,9,4785
20,351,District-Godda,10,8547
20,351,District-Godda,11,3960
20,351,District-Godda,12,7849
20,351,District-Godda,13,4937
20,351,District-Godda,14,6748
20,351,District-Godda,15,10677
20,351,District-Godda,16,9726
20,351,District-Godda,17,7279
20,351,District-Godda,18,18942
20,351,District-Godda,19,10662
20,352,District-Sahibganj,5,28260
20,352,District-Sahibganj,6,22470
20,352,District-Sahibganj,7,9329
20,352,District-Sahibganj,8,7198
20,352,District-Sahibganj,9,4138
20,352,District-Sahibganj,10,6584
20,352,District-Sahibganj,11,3767
20,352,District-Sahibganj,12,5952
20,352,District-Sahibganj,13,4608
20,352,District-Sahibganj,14,6331
20,352,District-Sahibganj,15,8994
20,352,District-Sahibganj,16,9263
20,352,District-Sahibganj,17,7953
20,352,District-Sahibganj,18,16146
20,352,District-Sahibganj,19,11244
20,353,District-Pakur,5,24385
20,353,District-Pakur,6,21555
20,353,District-Pakur,7,9776
20,353,District-Pakur,8,8006
20,353,District-Pakur,9,4672
20,353,District-Pakur,10,7217
20,353,District-Pakur,11,3820
20,353,District-Pakur,12,6171
20,353,District-Pakur,13,4469
20,353,District-Pakur,14,6009
20,353,District-Pakur,15,8119
20,353,District-Pakur,16,8780
20,353,District-Pakur,17,6176
20,353,District-Pakur,18,14629
20,353,District-Pakur,19,8643
20,354,District-Dhanbad,5,43690
20,354,District-Dhanbad,6,32348
20,354,District-Dhanbad,7,10391
20,354,District-Dhanbad,8,7141
20,354,District-Dhanbad,9,4424
20,354,District-Dhanbad,10,6949
20,354,District-Dhanbad,11,4560
20,354,District-Dhanbad,12,7190
20,354,District-Dhanbad,13,6315
20,354,District-Dhanbad,14,9436
20,354,District-Dhanbad,15,13615
20,354,District-Dhanbad,16,16243
20,354,District-Dhanbad,17,15699
20,354,District-Dhanbad,18,30803
20,354,District-Dhanbad,19,23371
20,355,District-Bokaro,5,35048
20,355,District-Bokaro,6,25288
20,355,District-Bokaro,7,7555
20,355,District-Bokaro,8,3993
20,355,District-Bokaro,9,2446
20,355,District-Bokaro,10,3662
20,355,District-Bokaro,11,2455
20,355,District-Bokaro,12,4018
20,355,District-Bokaro,13,3830
20,355,District-Bokaro,14,5594
20,355,District-Bokaro,15,8505
20,355,District-Bokaro,16,10386
20,355,District-Bokaro,17,11438
20,355,District-Bokaro,18,20722
20,355,District-Bokaro,19,17238
20,356,District-Lohardaga,5,9802
20,356,District-Lohardaga,6,7506
20,356,District-Lohardaga,7,2476
20,356,District-Lohardaga,8,1353
20,356,District-Lohardaga,9,784
20,356,District-Lohardaga,10,1134
20,356,District-Lohardaga,11,730
20,356,District-Lohardaga,12,1207
20,356,District-Lohardaga,13,986
20,356,District-Lohardaga,14,1628
20,356,District-Lohardaga,15,2423
20,356,District-Lohardaga,16,3220
20,356,District-Lohardaga,17,2709
20,356,District-Lohardaga,18,5951
20,356,District-Lohardaga,19,3603
20,357,District-Purbi Singhbhum,5,36425
20,357,District-Purbi Singhbhum,6,26347
20,357,District-Purbi Singhbhum,7,8391
20,357,District-Purbi Singhbhum,8,4959
20,357,District-Purbi Singhbhum,9,3160
20,357,District-Purbi Singhbhum,10,4427
20,357,District-Purbi Singhbhum,11,3041
20,357,District-Purbi Singhbhum,12,4709
20,357,District-Purbi Singhbhum,13,4389
20,357,District-Purbi Singhbhum,14,5962
20,357,District-Purbi Singhbhum,15,9419
20,357,District-Purbi Singhbhum,16,11082
20,357,District-Purbi Singhbhum,17,11259
20,357,District-Purbi Singhbhum,18,22977
20,357,District-Purbi Singhbhum,19,19089
20,358,District-Palamu,5,41987
20,358,District-Palamu,6,32297
20,358,District-Palamu,7,11902
20,358,District-Palamu,8,9512
20,358,District-Palamu,9,4683
20,358,District-Palamu,10,7356
20,358,District-Palamu,11,4067
20,358,District-Palamu,12,6735
20,358,District-Palamu,13,4574
20,358,District-Palamu,14,6325
20,358,District-Palamu,15,9893
20,358,District-Palamu,16,10514
20,358,District-Palamu,17,8553
20,358,District-Palamu,18,20278
20,358,District-Palamu,19,13049
20,359,District-Latehar,5,17858
20,359,District-Latehar,6,14293
20,359,District-Latehar,7,5202
20,359,District-Latehar,8,4615
20,359,District-Latehar,9,2413
20,359,District-Latehar,10,3872
20,359,District-Latehar,11,2097
20,359,District-Latehar,12,3866
20,359,District-Latehar,13,2694
20,359,District-Latehar,14,3968
20,359,District-Latehar,15,5352
20,359,District-Latehar,16,5835
20,359,District-Latehar,17,4485
20,359,District-Latehar,18,9591
20,359,District-Latehar,19,5624
20,360,District-Hazaribagh,5,36455
20,360,District-Hazaribagh,6,27503
20,360,District-Hazaribagh,7,8819
20,360,District-Hazaribagh,8,5806
20,360,District-Hazaribagh,9,3141
20,360,District-Hazaribagh,10,4629
20,360,District-Hazaribagh,11,2694
20,360,District-Hazaribagh,12,4540
20,360,District-Hazaribagh,13,3610
20,360,District-Hazaribagh,14,4892
20,360,District-Hazaribagh,15,7690
20,360,District-Hazaribagh,16,8996
20,360,District-Hazaribagh,17,9102
20,360,District-Hazaribagh,18,19940
20,360,District-Hazaribagh,19,13968
20,361,District-Ramgarh,5,16189
20,361,District-Ramgarh,6,11885
20,361,District-Ramgarh,7,3631
20,361,District-Ramgarh,8,1852
20,361,District-Ramgarh,9,1159
20,361,District-Ramgarh,10,1748
20,361,District-Ramgarh,11,1042
20,361,District-Ramgarh,12,1610
20,361,District-Ramgarh,13,1414
20,361,District-Ramgarh,14,2100
20,361,District-Ramgarh,15,3607
20,361,District-Ramgarh,16,4762
20,361,District-Ramgarh,17,4748
20,361,District-Ramgarh,18,10692
20,361,District-Ramgarh,19,7797
20,362,District-Dumka,5,28312
20,362,District-Dumka,6,20823
20,362,District-Dumka,7,8344
20,362,District-Dumka,8,5962
20,362,District-Dumka,9,3259
20,362,District-Dumka,10,4716
20,362,District-Dumka,11,2821
20,362,District-Dumka,12,5301
20,362,District-Dumka,13,3824
20,362,District-Dumka,14,5730
20,362,District-Dumka,15,8972
20,362,District-Dumka,16,9604
20,362,District-Dumka,17,7727
20,362,District-Dumka,18,18463
20,362,District-Dumka,19,12133
20,363,District-Jamtara,5,17377
20,363,District-Jamtara,6,13614
20,363,District-Jamtara,7,5000
20,363,District-Jamtara,8,4038
20,363,District-Jamtara,9,2241
20,363,District-Jamtara,10,3529
20,363,District-Jamtara,11,1932
20,363,District-Jamtara,12,3632
20,363,District-Jamtara,13,3049
20,363,District-Jamtara,14,4397
20,363,District-Jamtara,15,6291
20,363,District-Jamtara,16,6732
20,363,District-Jamtara,17,5269
20,363,District-Jamtara,18,11886
20,363,District-Jamtara,19,7910
20,364,District-Ranchi,5,45000
20,364,District-Ranchi,6,33355
20,364,District-Ranchi,7,10911
20,364,District-Ranchi,8,5999
20,364,District-Ranchi,9,4179
20,364,District-Ranchi,10,5624
20,364,District-Ranchi,11,3922
20,364,District-Ranchi,12,5681
20,364,District-Ranchi,13,5284
20,364,District-Ranchi,14,7621
20,364,District-Ranchi,15,11924
20,364,District-Ranchi,16,13726
20,364,District-Ranchi,17,14565
20,364,District-Ranchi,18,27171
20,364,District-Ranchi,19,21150
20,365,District-Khunti,5,10103
20,365,District-Khunti,6,7983
20,365,District-Khunti,7,3828
20,365,District-Khunti,8,2889
20,365,District-Khunti,9,1812
20,365,District-Khunti,10,2523
20,365,District-Khunti,11,1573
20,365,District-Khunti,12,2471
20,365,District-Khunti,13,1946
20,365,District-Khunti,14,2498
20,365,District-Khunti,15,3639
20,365,District-Khunti,16,3627
20,365,District-Khunti,17,3168
20,365,District-Khunti,18,6662
20,365,District-Khunti,19,4227
20,366,District-Gumla,5,21502
20,366,District-Gumla,6,16728
20,366,District-Gumla,7,6979
20,366,District-Gumla,8,4524
20,366,District-Gumla,9,2917
20,366,District-Gumla,10,3669
20,366,District-Gumla,11,2091
20,366,District-Gumla,12,3405
20,366,District-Gumla,13,2601
20,366,District-Gumla,14,3897
20,366,District-Gumla,15,5861
20,366,District-Gumla,16,6200
20,366,District-Gumla,17,5526
20,366,District-Gumla,18,11274
20,366,District-Gumla,19,7270
20,367,District-Simdega,5,12155
20,367,District-Simdega,6,9784
20,367,District-Simdega,7,4392
20,367,District-Simdega,8,3443
20,367,District-Simdega,9,2087
20,367,District-Simdega,10,2948
20,367,District-Simdega,11,1709
20,367,District-Simdega,12,2805
20,367,District-Simdega,13,2162
20,367,District-Simdega,14,2904
20,367,District-Simdega,15,4160
20,367,District-Simdega,16,4425
20,367,District-Simdega,17,3748
20,367,District-Simdega,18,7365
20,367,District-Simdega,19,4635
20,368,District-Pashchimi Singhbhum,5,34892
20,368,District-Pashchimi Singhbhum,6,27914
20,368,District-Pashchimi Singhbhum,7,14105
20,368,District-Pashchimi Singhbhum,8,10917
20,368,District-Pashchimi Singhbhum,9,7934
20,368,District-Pashchimi Singhbhum,10,10418
20,368,District-Pashchimi Singhbhum,11,6711
20,368,District-Pashchimi Singhbhum,12,10081
20,368,District-Pashchimi Singhbhum,13,8494
20,368,District-Pashchimi Singhbhum,14,10827
20,368,District-Pashchimi Singhbhum,15,14265
20,368,District-Pashchimi Singhbhum,16,14772
20,368,District-Pashchimi Singhbhum,17,12371
20,368,District-Pashchimi Singhbhum,18,23458
20,368,District-Pashchimi Singhbhum,19,16451
20,369,District-Saraikela-Kharsawan,5,20604
20,369,District-Saraikela-Kharsawan,6,13744
20,369,District-Saraikela-Kharsawan,7,4758
20,369,District-Saraikela-Kharsawan,8,2880
20,369,District-Saraikela-Kharsawan,9,1822
20,369,District-Saraikela-Kharsawan,10,2517
20,369,District-Saraikela-Kharsawan,11,1687
20,369,District-Saraikela-Kharsawan,12,2705
20,369,District-Saraikela-Kharsawan,13,2471
20,369,District-Saraikela-Kharsawan,14,3666
20,369,District-Saraikela-Kharsawan,15,5841
20,369,District-Saraikela-Kharsawan,16,6571
20,369,District-Saraikela-Kharsawan,17,6423
20,369,District-Saraikela-Kharsawan,18,13207
20,369,District-Saraikela-Kharsawan,19,10125
29,555,District-Belgaum,5,80946
29,555,District-Belgaum,6,56008
29,555,District-Belgaum,7,15831
29,555,District-Belgaum,8,5640
29,555,District-Belgaum,9,4032
29,555,District-Belgaum,10,5742
29,555,District-Belgaum,11,4900
29,555,District-Belgaum,12,6755
29,555,District-Belgaum,13,7501
29,555,District-Belgaum,14,11832
29,555,District-Belgaum,15,18294
29,555,District-Belgaum,16,27565
29,555,District-Belgaum,17,32241
29,555,District-Belgaum,18,62312
29,555,District-Belgaum,19,53370
29,556,District-Bagalkot ,5,37489
29,556,District-Bagalkot ,6,26122
29,556,District-Bagalkot ,7,7675
29,556,District-Bagalkot ,8,2958
29,556,District-Bagalkot ,9,2961
29,556,District-Bagalkot ,10,4043
29,556,District-Bagalkot ,11,2956
29,556,District-Bagalkot ,12,4116
29,556,District-Bagalkot ,13,4069
29,556,District-Bagalkot ,14,6475
29,556,District-Bagalkot ,15,9023
29,556,District-Bagalkot ,16,12208
29,556,District-Bagalkot ,17,13021
29,556,District-Bagalkot ,18,26853
29,556,District-Bagalkot ,19,21525
29,557,District-Bijapur,5,44228
29,557,District-Bijapur,6,30958
29,557,District-Bijapur,7,8820
29,557,District-Bijapur,8,4554
29,557,District-Bijapur,9,3447
29,557,District-Bijapur,10,5062
29,557,District-Bijapur,11,4076
29,557,District-Bijapur,12,6294
29,557,District-Bijapur,13,5758
29,557,District-Bijapur,14,8613
29,557,District-Bijapur,15,11905
29,557,District-Bijapur,16,14589
29,557,District-Bijapur,17,14687
29,557,District-Bijapur,18,30285
29,557,District-Bijapur,19,22911
29,558,District-Bidar,5,29485
29,558,District-Bidar,6,19194
29,558,District-Bidar,7,5322
29,558,District-Bidar,8,3001
29,558,District-Bidar,9,2176
29,558,District-Bidar,10,3508
29,558,District-Bidar,11,2717
29,558,District-Bidar,12,4702
29,558,District-Bidar,13,4202
29,558,District-Bidar,14,7175
29,558,District-Bidar,15,10220
29,558,District-Bidar,16,14527
29,558,District-Bidar,17,13891
29,558,District-Bidar,18,26089
29,558,District-Bidar,19,18534
29,559,District-Raichur,5,39493
29,559,District-Raichur,6,24893
29,559,District-Raichur,7,7770
29,559,District-Raichur,8,5016
29,559,District-Raichur,9,3914
29,559,District-Raichur,10,6385
29,559,District-Raichur,11,4888
29,559,District-Raichur,12,8742
29,559,District-Raichur,13,7865
29,559,District-Raichur,14,12360
29,559,District-Raichur,15,16744
29,559,District-Raichur,16,20411
29,559,District-Raichur,17,17644
29,559,District-Raichur,18,35760
29,559,District-Raichur,19,24850
29,560,District-Koppal,5,26547
29,560,District-Koppal,6,17525
29,560,District-Koppal,7,4867
29,560,District-Koppal,8,2237
29,560,District-Koppal,9,2048
29,560,District-Koppal,10,3076
29,560,District-Koppal,11,2543
29,560,District-Koppal,12,4100
29,560,District-Koppal,13,4344
29,560,District-Koppal,14,7437
29,560,District-Koppal,15,10395
29,560,District-Koppal,16,13369
29,560,District-Koppal,17,12539
29,560,District-Koppal,18,24138
29,560,District-Koppal,19,18187
29,561,District-Gadag,5,17331
29,561,District-Gadag,6,11159
29,561,District-Gadag,7,2957
29,561,District-Gadag,8,1130
29,561,District-Gadag,9,944
29,561,District-Gadag,10,1449
29,561,District-Gadag,11,1207
29,561,District-Gadag,12,1727
29,561,District-Gadag,13,1948
29,561,District-Gadag,14,3341
29,561,District-Gadag,15,5064
29,561,District-Gadag,16,7472
29,561,District-Gadag,17,8021
29,561,District-Gadag,18,15006
29,561,District-Gadag,19,12721
29,562,District-Dharwad,5,24540
29,562,District-Dharwad,6,15938
29,562,District-Dharwad,7,3931
29,562,District-Dharwad,8,1451
29,562,District-Dharwad,9,1225
29,562,District-Dharwad,10,1801
29,562,District-Dharwad,11,1486
29,562,District-Dharwad,12,2067
29,562,District-Dharwad,13,2402
29,562,District-Dharwad,14,4182
29,562,District-Dharwad,15,6699
29,562,District-Dharwad,16,10622
29,562,District-Dharwad,17,12767
29,562,District-Dharwad,18,22551
29,562,District-Dharwad,19,20205
29,563,District-Uttara Kannada,5,14656
29,563,District-Uttara Kannada,6,9899
29,563,District-Uttara Kannada,7,2033
29,563,District-Uttara Kannada,8,788
29,563,District-Uttara Kannada,9,817
29,563,District-Uttara Kannada,10,961
29,563,District-Uttara Kannada,11,937
29,563,District-Uttara Kannada,12,1241
29,563,District-Uttara Kannada,13,1567
29,563,District-Uttara Kannada,14,2821
29,563,District-Uttara Kannada,15,4594
29,563,District-Uttara Kannada,16,7429
29,563,District-Uttara Kannada,17,9119
29,563,District-Uttara Kannada,18,14232
29,563,District-Uttara Kannada,19,13991
29,564,District-Haveri,5,23412
29,564,District-Haveri,6,14709
29,564,District-Haveri,7,3861
29,564,District-Haveri,8,1229
29,564,District-Haveri,9,870
29,564,District-Haveri,10,1311
29,564,District-Haveri,11,1198
29,564,District-Haveri,12,2141
29,564,District-Haveri,13,2712
29,564,District-Haveri,14,5179
29,564,District-Haveri,15,8051
29,564,District-Haveri,16,13312
29,564,District-Haveri,17,14377
29,564,District-Haveri,18,25545
29,564,District-Haveri,19,20406
29,565,District-Bellary,5,46546
29,565,District-Bellary,6,30136
29,565,District-Bellary,7,9019
29,565,District-Bellary,8,4355
29,565,District-Bellary,9,3279
29,565,District-Bellary,10,5285
29,565,District-Bellary,11,4677
29,565,District-Bellary,12,7934
29,565,District-Bellary,13,8527
29,565,District-Bellary,14,13017
29,565,District-Bellary,15,18665
29,565,District-Bellary,16,23892
29,565,District-Bellary,17,22988
29,565,District-Bellary,18,43074
29,565,District-Bellary,19,32242
29,566,District-Chitradurga,5,20910
29,566,District-Chitradurga,6,12546
29,566,District-Chitradurga,7,3177
29,566,District-Chitradurga,8,1441
29,566,District-Chitradurga,9,1411
29,566,District-Chitradurga,10,1864
29,566,District-Chitradurga,11,1683
29,566,District-Chitradurga,12,2519
29,566,District-Chitradurga,13,2945
29,566,District-Chitradurga,14,4731
29,566,District-Chitradurga,15,7579
29,566,District-Chitradurga,16,10754
29,566,District-Chitradurga,17,12756
29,566,District-Chitradurga,18,22403
29,566,District-Chitradurga,19,19416
29,567,District-Davanagere,5,25225
29,567,District-Davanagere,6,15382
29,567,District-Davanagere,7,4337
29,567,District-Davanagere,8,2122
29,567,District-Davanagere,9,1692
29,567,District-Davanagere,10,2313
29,567,District-Davanagere,11,2130
29,567,District-Davanagere,12,3180
29,567,District-Davanagere,13,3929
29,567,District-Davanagere,14,6282
29,567,District-Davanagere,15,9410
29,567,District-Davanagere,16,13953
29,567,District-Davanagere,17,15851
29,567,District-Davanagere,18,27012
29,567,District-Davanagere,19,23219
29,568,District-Shimoga,5,17177
29,568,District-Shimoga,6,11089
29,568,District-Shimoga,7,2797
29,568,District-Shimoga,8,1262
29,568,District-Shimoga,9,1050
29,568,District-Shimoga,10,1493
29,568,District-Shimoga,11,1341
29,568,District-Shimoga,12,1702
29,568,District-Shimoga,13,2248
29,568,District-Shimoga,14,3745
29,568,District-Shimoga,15,6014
29,568,District-Shimoga,16,9445
29,568,District-Shimoga,17,11693
29,568,District-Shimoga,18,19244
